symbol,full_name,description,exchange,type,sector,logo_urls,exchange_logo,is_master
10.75NMB89/90,10.75NMB89/90,10.75% NMB Debenture 2089/2090,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/March2023/158Jzz05MHd7wvuyGztC.png,/storage/stock-full-names/March2023/158Jzz05MHd7wvuyGztC.png,False
ACLBSL,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e40915cb02d1726220565.png,/storage/stock-full-names/alpha-stocks/66e40915cb02d1726220565.png,True
ADBL,ADBL,Agricultural Development Bank Limited,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/alpha-stocks/66e40911a54621726220561.png,/storage/stock-full-names/alpha-stocks/66e40911a54621726220561.png,True
ADBLB86,ADBLB86,"8 Years, 4% Agriculture Bond",Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/February2022/Hz2AiBOQYvRVRFqoi9Oi.jpg,/storage/stock-full-names/February2022/Hz2AiBOQYvRVRFqoi9Oi.jpg,False
ADBLB87,ADBLB87,"9 years, 4% Agriculture  Bond",Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/February2022/E7tbHAsNjKB1MEwhPRzJ.jpg,/storage/stock-full-names/February2022/E7tbHAsNjKB1MEwhPRzJ.jpg,False
ADBLD83,ADBLD83,10.35% ADBL Krisi Bank Rinpatra 2083,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/February2022/l7eP0EytnInUzCYFmkuq.jpg,/storage/stock-full-names/February2022/l7eP0EytnInUzCYFmkuq.jpg,False
ADLB,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/June2022/HqK8WVSwDC5VycWLUV2Z.jpg,/storage/stock-full-names/June2022/HqK8WVSwDC5VycWLUV2Z.jpg,False
AHL,AHL,Asian Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4091977c121726220569.png,/storage/stock-full-names/alpha-stocks/66e4091977c121726220569.png,True
AHPC,AHPC,Arun Valley Hydropower Development Co. Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090f6ebcd1726220559.png,/storage/stock-full-names/alpha-stocks/66e4090f6ebcd1726220559.png,True
AIL,AIL,Ajod Insurance Limited,Non Life Insurance src:Nepsealpha.com,stock,NONLIFEINSU,/storage/stock-full-names/February2022/CPrtzSNCbmZo7vGWj9g6.png,/storage/stock-full-names/February2022/CPrtzSNCbmZo7vGWj9g6.png,False
AKBSL,AKBSL,ADHIKHOLA LAGHUBITTA BITTIYA SANSTHA LIMITED,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/February2022/sZJbeDTlUaGU8n99STPw.png,/storage/stock-full-names/February2022/sZJbeDTlUaGU8n99STPw.png,False
AKJCL,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090505bdd1726220549.png,/storage/stock-full-names/alpha-stocks/66e4090505bdd1726220549.png,True
AKPL,AKPL,Arun Kabeli Power Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e409023229d1726220546.png,/storage/stock-full-names/alpha-stocks/66e409023229d1726220546.png,True
ALBSL,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4091837aa71726220568.png,/storage/stock-full-names/alpha-stocks/66e4091837aa71726220568.png,True
ALICL,ALICL,Asian Life Insurance Co. Limited,Life Insurance src:Nepsealpha.com,stock,LIFEINSU,/storage/stock-full-names/alpha-stocks/66e40914c173f1726220564.png,/storage/stock-full-names/alpha-stocks/66e40914c173f1726220564.png,True
ALICLP,ALICLP,Asian Life Insurance Co. Ltd Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/February2022/mgx3Vx4xUatUpAOZjF8d.png,/storage/stock-full-names/February2022/mgx3Vx4xUatUpAOZjF8d.png,False
AMFI,AMFI,Arambha Microfinance Bittiya Sanstha Ltd.,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/,/storage/,False
AMFIPO,AMFIPO,Arambha Microfinance Bittiya Sanstha Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
ANLB,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4091162d971726220561.png,/storage/stock-full-names/alpha-stocks/66e4091162d971726220561.png,True
API,API,API Power Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090b6bd6c1726220555.png,/storage/stock-full-names/alpha-stocks/66e4090b6bd6c1726220555.png,True
AVU,AVU,Arun Vanaspati Udhyog Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/,/storage/,False
AVYAN,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4090e5d87b1726220558.png,/storage/stock-full-names/alpha-stocks/66e4090e5d87b1726220558.png,True
BANDIPUR,BANDIPUR,Bandipur Cable Car and Tourism Limited,Hotels src:Nepsealpha.com,stock,HOTELS,/storage/stocks-v2/Jul2025/01K0KM8AST06DFAP6E09KXDTE1.png,/storage/stocks-v2/Jul2025/01K0KM8AST06DFAP6E09KXDTE1.png,True
BANKING,BANKING,Commercial Banking,Commercial Banking src:Nepsealpha.com,index,BANKING,/storage/,/storage/,False
BARUN,BARUN,Barun Hydropower Co. Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40913b0fdc1726220563.png,/storage/stock-full-names/alpha-stocks/66e40913b0fdc1726220563.png,True
BBC,BBC,Bishal Bazar Company Limited,Tradings src:Nepsealpha.com,stock,TRADING,/storage/stock-full-names/alpha-stocks/66e40907554d71726220551.png,/storage/stock-full-names/alpha-stocks/66e40907554d71726220551.png,True
BEDC,BEDC,Bhugol Energy Development Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090f05ec71726220559.png,/storage/stock-full-names/alpha-stocks/66e4090f05ec71726220559.png,True
BFC,BFC,Best Finance Company Ltd.,Finance src:Nepsealpha.com,stock,FINANCE,/storage/stock-full-names/alpha-stocks/66e40902cfe331726220546.png,/storage/stock-full-names/alpha-stocks/66e40902cfe331726220546.png,True
BFCPO,BFCPO,Best Finance Co. Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/February2022/jLBKryXDH9jB859fUTrt.jpeg,/storage/stock-full-names/February2022/jLBKryXDH9jB859fUTrt.jpeg,False
BFLPO,BFLPO,Butwal Finance Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
BGWT,BGWT,Bhagawati Hydropower Development Company Ltd,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090fc8ff41726220559.png,/storage/stock-full-names/alpha-stocks/66e4090fc8ff41726220559.png,True
BHBL,BHBL,Bhargav Bikash Bank Ltd.,Development Banks src:Nepsealpha.com,stock,DEVBANK,/storage/,/storage/,False
BHBLPO,BHBLPO,Bhargav Bikash Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
BHCL,BHCL,Bikash Hydropower Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/May2025/jjlorV87LpcVuX4q8dSk.png,/storage/stock-full-names/May2025/jjlorV87LpcVuX4q8dSk.png,True
BHDC,BHDC,Bindhyabasini Hydropower Development Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40909a0d931726220553.png,/storage/stock-full-names/alpha-stocks/66e40909a0d931726220553.png,True
BHL,BHL,Balephi Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40901cebe51726220545.png,/storage/stock-full-names/alpha-stocks/66e40901cebe51726220545.png,True
BHPL,BHPL,Barahi Hydropower Public Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e409017a0101726220545.png,/storage/stock-full-names/alpha-stocks/66e409017a0101726220545.png,True
BNHC,BNHC,Buddha Bhumi Nepal Hydro Power Co. Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40916bf6061726220566.png,/storage/stock-full-names/alpha-stocks/66e40916bf6061726220566.png,True
BNL,BNL,Bottlers Nepal (Balaju) Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/stock-full-names/alpha-stocks/66e4091ab7a041726220570.png,/storage/stock-full-names/alpha-stocks/66e4091ab7a041726220570.png,True
BNT,BNT,Bottlers Nepal (Terai) Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/stock-full-names/alpha-stocks/66e409181dfa31726220568.png,/storage/stock-full-names/alpha-stocks/66e409181dfa31726220568.png,True
BOKD2079,BOKD2079,8% BOK Debenture 2079,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/March2022/g8xmGwjnBxawgHvOU7T4.png,/storage/stock-full-names/March2022/g8xmGwjnBxawgHvOU7T4.png,False
BOKD86,BOKD86,8.5% BOK Debenture 2086,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/alpha-stocks/66e4091a161671726220570.png,/storage/stock-full-names/alpha-stocks/66e4091a161671726220570.png,False
BOKD86KA,BOKD86KA,"BOK Debenture 2086 ""KA""",Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/February2025/vrvvpqVOaIhanY52pEph.png,/storage/stock-full-names/February2025/vrvvpqVOaIhanY52pEph.png,False
BOKL,BOKL,Bank of Kathmandu Ltd.,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/February2022/5lCUC3XZ3JsbFoJ8NZtm.png,/storage/stock-full-names/February2022/5lCUC3XZ3JsbFoJ8NZtm.png,False
BOKLPO,BOKLPO,Bank of Kathmandu Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/3kCxwTsYT7vERtHigydv.png,/storage/stock-full-names/March2022/3kCxwTsYT7vERtHigydv.png,False
BPCL,BPCL,Butwal Power Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40911468cc1726220561.png,/storage/stock-full-names/alpha-stocks/66e40911468cc1726220561.png,True
BPW,BPW,BPW Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/January2023/c2Gy3nWJQWS0UJEfwsn2.JPG,/storage/stock-full-names/January2023/c2Gy3nWJQWS0UJEfwsn2.JPG,False
BSBLPO,BSBLPO,Bishwa Bikas Bank Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
BSL,BSL,Birat Shoe Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/,/storage/,False
BSM,BSM,Butwal Spinning Mills Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/,/storage/,False
BUNGAL,BUNGAL,Bungal Hydro Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stocks-v2/Jul2025/01K00Y3JMKJT648CW0A78SXPW0.png,/storage/stocks-v2/Jul2025/01K00Y3JMKJT648CW0A78SXPW0.png,True
C30MF,C30MF,Citizens Super 30 Mutual Fund,Mutual Fund src:Nepsealpha.com,stock,MUTUAL,/storage/stock-full-names/alpha-stocks/66e40917cd1321726220567.png,/storage/stock-full-names/alpha-stocks/66e40917cd1321726220567.png,False
CBBL,CBBL,Chhimek Laghubitta Bikas Bank Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e409170ec611726220567.png,/storage/stock-full-names/alpha-stocks/66e409170ec611726220567.png,True
CBBLPO,CBBLPO,Chhimek Laghubitta Bikas Bank Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/TXwaij4s2QALSl9UV1FH.jpg,/storage/stock-full-names/March2022/TXwaij4s2QALSl9UV1FH.jpg,False
CBL,CBL,Civil Bank Ltd,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/March2022/FBFyGglHoNQ87y5JGLQe.png,/storage/stock-full-names/March2022/FBFyGglHoNQ87y5JGLQe.png,False
CBLD88,CBLD88,10.25% Civil Bank Debenture 2088,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/alpha-stocks/66e4091bbef3e1726220571.png,/storage/stock-full-names/alpha-stocks/66e4091bbef3e1726220571.png,False
CBLPO,CBLPO,Civil Bank Ltd Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/ttl9fRbp4mIUwpvfPY2e.png,/storage/stock-full-names/March2022/ttl9fRbp4mIUwpvfPY2e.png,False
CCBD88,CCBD88,Century Debenture 2088,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/July2022/DdeL67P9RF8RnUutjnJm.png,/storage/stock-full-names/July2022/DdeL67P9RF8RnUutjnJm.png,False
CCBL,CCBL,Century Commercial Bank Ltd.,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/March2022/5SvQBXADQPkGun0l7KGQ.jpg,/storage/stock-full-names/March2022/5SvQBXADQPkGun0l7KGQ.jpg,False
CCBLPO,CCBLPO,Century Commercial Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/3NhQWECEUn88sq537CGE.png,/storage/stock-full-names/March2022/3NhQWECEUn88sq537CGE.png,False
CEFL,CEFL,City Express Finance Co. Limited,Finance src:Nepsealpha.com,stock,FINANCE,/storage/stock-full-names/May2023/d9ob7vZ9GwDvbn6zeDMe.jpg,/storage/stock-full-names/May2023/d9ob7vZ9GwDvbn6zeDMe.jpg,False
CEFLPO,CEFLPO,City Express Finance Co. Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
CFCL,CFCL,Central Finance Co. Ltd.,Finance src:Nepsealpha.com,stock,FINANCE,/storage/stock-full-names/alpha-stocks/66e4090c464701726220556.png,/storage/stock-full-names/alpha-stocks/66e4090c464701726220556.png,True
CFCLPO,CFCLPO,Central Finance Co. Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/41qCsHVAaY04tquVeEd0.png,/storage/stock-full-names/March2022/41qCsHVAaY04tquVeEd0.png,False
CFL,CFL,Crystal Finance Ltd.,Finance src:Nepsealpha.com,stock,FINANCE,/storage/,/storage/,False
CGH,CGH,Chandragiri Hills Limited,Hotels src:Nepsealpha.com,stock,HOTELS,/storage/stock-full-names/alpha-stocks/66e40912caa5f1726220562.png,/storage/stock-full-names/alpha-stocks/66e40912caa5f1726220562.png,True
CHCL,CHCL,Chilime Hydropower Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090eeb71a1726220558.png,/storage/stock-full-names/alpha-stocks/66e4090eeb71a1726220558.png,True
CHDC,CHDC,CEDB Holdings Limited,Investment src:Nepsealpha.com,stock,INVESTMENT,/storage/stock-full-names/alpha-stocks/66e409053d5281726220549.png,/storage/stock-full-names/alpha-stocks/66e409053d5281726220549.png,True
CHL,CHL,Chhyangdi Hydropower Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40910557aa1726220560.png,/storage/stock-full-names/alpha-stocks/66e40910557aa1726220560.png,True
CIT,CIT,Citizen Investment Trust,Investment src:Nepsealpha.com,stock,INVESTMENT,/storage/stock-full-names/alpha-stocks/66e4090a4abe31726220554.png,/storage/stock-full-names/alpha-stocks/66e4090a4abe31726220554.png,True
CITY,CITY,City Hotel Limited,Hotels src:Nepsealpha.com,stock,HOTELS,/storage/stock-full-names/alpha-stocks/66e40916296f71726220566.png,/storage/stock-full-names/alpha-stocks/66e40916296f71726220566.png,True
CIZBD86,CIZBD86,10.25% Citizens Bank Debenture 2086,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/March2022/2WNBNjQzvxcs9nMsmcgF.png,/storage/stock-full-names/March2022/2WNBNjQzvxcs9nMsmcgF.png,False
CIZBD90,CIZBD90,10% Citizens Bank Debenture 2090,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/,/storage/,False
CKHL,CKHL,Chirkhwa Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4091521b4a1726220565.png,/storage/stock-full-names/alpha-stocks/66e4091521b4a1726220565.png,True
CLI,CLI,Citizen Life Insurance Company Limited,Life Insurance src:Nepsealpha.com,stock,LIFEINSU,/storage/stock-full-names/alpha-stocks/66e409113721f1726220561.png,/storage/stock-full-names/alpha-stocks/66e409113721f1726220561.png,True
CMB,CMB,Capital Merchant Bank & Finance Co. Ltd.,Finance src:Nepsealpha.com,stock,FINANCE,/storage/,/storage/,False
CMBFLP,CMBFLP,Capital Merchant Bank. & Fin. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
CMF1,CMF1,Citizens Mutual Fund -1,Mutual Fund src:Nepsealpha.com,stock,MUTUAL,/storage/stock-full-names/alpha-stocks/66e4091a7f2601726220570.png,/storage/stock-full-names/alpha-stocks/66e4091a7f2601726220570.png,False
CMF2,CMF2,CITIZENS MUTUAL FUND 2,Mutual Fund src:Nepsealpha.com,stock,MUTUAL,/storage/stock-full-names/alpha-stocks/66e4091a33cfc1726220570.png,/storage/stock-full-names/alpha-stocks/66e4091a33cfc1726220570.png,False
CORBL,CORBL,Corporate Development Bank Limited,Development Banks src:Nepsealpha.com,stock,DEVBANK,/storage/stock-full-names/alpha-stocks/66e4090a310741726220554.png,/storage/stock-full-names/alpha-stocks/66e4090a310741726220554.png,True
CORBLP,CORBLP,Corporate Development Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/rNIFgbfjq83alBzKpvAI.jpg,/storage/stock-full-names/March2022/rNIFgbfjq83alBzKpvAI.jpg,False
CREST,CREST,Crest Micro Life Insurance Ltd.,Life Insurance src:Nepsealpha.com,stock,LIFEINSU,/storage/stock-full-names/January2025/BwWiIBc82YCQTDL1TYYr.png,/storage/stock-full-names/January2025/BwWiIBc82YCQTDL1TYYr.png,True
CSY,CSY,Citizens Sadabahar Yojana,Mutual Fund src:Nepsealpha.com,stock,MUTUAL,/storage/stocks-v2/Aug2025/01K1J850ZF62K9PR3ZPVW88HXY.jpg,/storage/stocks-v2/Aug2025/01K1J850ZF62K9PR3ZPVW88HXY.jpg,False
CYCL,CYCL,Cyc Nepal Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4090868b1d1726220552.png,/storage/stock-full-names/alpha-stocks/66e4090868b1d1726220552.png,True
CZBIL,CZBIL,Citizen Bank International Limited,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/alpha-stocks/66e40904d10ef1726220548.png,/storage/stock-full-names/alpha-stocks/66e40904d10ef1726220548.png,True
CZBILP,CZBILP,Citizens Bank Internatioal Limited Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/U39cJVThcUbXlpE9O5oO.png,/storage/stock-full-names/March2022/U39cJVThcUbXlpE9O5oO.png,False
DBBL,DBBL,Deva Bikas Bank Limited,Development Banks src:Nepsealpha.com,stock,DEVBANK,/storage/,/storage/,False
DBBLPO,DBBLPO,Dev BikasBank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
DDBL,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e40911cdf7d1726220561.png,/storage/stock-full-names/alpha-stocks/66e40911cdf7d1726220561.png,True
DDBLPO,DDBLPO,Deprosc LaghuBitta Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/BSeXsQbjla8qirbsHVhZ.png,/storage/stock-full-names/March2022/BSeXsQbjla8qirbsHVhZ.png,False
DEVBANK,DEVBANK,Development Bank,Development Bank src:Nepsealpha.com,index,DEVBANK,/storage/,/storage/,False
DHEL,DHEL,Daramkhola Hydro Energy Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/June2025/i75ezTjGTrmcpw4HSmGu.webp,/storage/stock-full-names/June2025/i75ezTjGTrmcpw4HSmGu.webp,True
DHPL,DHPL,Dibyashwori Hydropower Ltd.,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40907b4fee1726220551.png,/storage/stock-full-names/alpha-stocks/66e40907b4fee1726220551.png,True
DLBS,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4090eb289b1726220558.png,/storage/stock-full-names/alpha-stocks/66e4090eb289b1726220558.png,True
DOLTI,DOLTI,Dolti Power Company Ltd,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40910e96f11726220560.png,/storage/stock-full-names/alpha-stocks/66e40910e96f11726220560.png,True
DORDI,DORDI,Dordi Khola Jalbidhyut Company Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e4090877dad1726220552.png,/storage/stock-full-names/alpha-stocks/66e4090877dad1726220552.png,True
EBL,EBL,Everest Bank Limited,Commercial Banks src:Nepsealpha.com,stock,BANKING,/storage/stock-full-names/alpha-stocks/66e409029e1911726220546.png,/storage/stock-full-names/alpha-stocks/66e409029e1911726220546.png,True
EBLCP,EBLCP,Everest Bank Limited Con. Pref.,Preferred Stock src:Nepsealpha.com,stock,PRESTOCK,/storage/stock-full-names/March2022/g5UkzDrpc7Zdu2nDNBqk.jpg,/storage/stock-full-names/March2022/g5UkzDrpc7Zdu2nDNBqk.jpg,False
EBLD2078,EBLD2078,8% EBL Debenture 2078,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/March2022/QEF3JGi2hiFFZOdKCevB.jpg,/storage/stock-full-names/March2022/QEF3JGi2hiFFZOdKCevB.jpg,False
EBLD85,EBLD85,10.50% Everest Bank Limited Debenture 2085,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/alpha-stocks/66e4091b476c91726220571.png,/storage/stock-full-names/alpha-stocks/66e4091b476c91726220571.png,False
EBLD86,EBLD86,Everest Bank Limited Debenture 2086,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/alpha-stocks/66e409190b51d1726220569.png,/storage/stock-full-names/alpha-stocks/66e409190b51d1726220569.png,False
EBLD91,EBLD91,Everest Bank Limited Rinpatra 2091,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stock-full-names/March2025/Wdw1xBJIzy0EzsT4Nyl0.png,/storage/stock-full-names/March2025/Wdw1xBJIzy0EzsT4Nyl0.png,False
EBLEB89,EBLEB89,7.5% Everest Bank Limited Urja Rinpatra (Energy Bond) 2089,Corporate Debenture src:Nepsealpha.com,stock,CORPDEBEN,/storage/stocks-v2/Nov2025/01K96M1RGC7J96NANFSNMF94DF.png,/storage/stocks-v2/Nov2025/01K96M1RGC7J96NANFSNMF94DF.png,False
EBLPO,EBLPO,Everest Bank Ltd.Promoter,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/5RXtBSwxuKzCxstMM7QJ.jpg,/storage/stock-full-names/March2022/5RXtBSwxuKzCxstMM7QJ.jpg,False
EDBL,EDBL,Excel Development Bank Ltd.,Development Banks src:Nepsealpha.com,stock,DEVBANK,/storage/stock-full-names/alpha-stocks/66e40903889af1726220547.png,/storage/stock-full-names/alpha-stocks/66e40903889af1726220547.png,True
EDBLPO,EDBLPO,Excel Development Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/4WqM6ptedt9s3oZE5o0w.jpg,/storage/stock-full-names/March2022/4WqM6ptedt9s3oZE5o0w.jpg,False
EHPL,EHPL,Eastern Hydropower Limited,Hydro Power src:Nepsealpha.com,stock,HYDROPOWER,/storage/stock-full-names/alpha-stocks/66e40918460721726220568.png,/storage/stock-full-names/alpha-stocks/66e40918460721726220568.png,True
EIC,EIC,Everest Insurance Co. Ltd.,Non Life Insurance src:Nepsealpha.com,stock,NONLIFEINSU,/storage/stock-full-names/March2022/ZU4amO0cZrXgQ9vKvcVl.png,/storage/stock-full-names/March2022/ZU4amO0cZrXgQ9vKvcVl.png,False
EICPO,EICPO,Everest Insurance Co. Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/1ue7doomyFKt3zHzXN2x.png,/storage/stock-full-names/March2022/1ue7doomyFKt3zHzXN2x.png,False
ENL,ENL,Emerging Nepal Limited,Investment src:Nepsealpha.com,stock,INVESTMENT,/storage/stock-full-names/alpha-stocks/66e4090e0fc981726220558.png,/storage/stock-full-names/alpha-stocks/66e4090e0fc981726220558.png,True
FBBLPO,FBBLPO,Fewa Bikas Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/,/storage/,False
FHL,FHL,Fleur Himalayan Limited,Manufacturing And Processing src:Nepsealpha.com,stock,MANUFACTURE,/storage/,/storage/,False
FINANCE,FINANCE,Finance,Finance src:Nepsealpha.com,index,FINANCE,/storage/,/storage/,False
FLOAT,FLOAT,Float index,Float index src:Nepsealpha.com,index,FLOAT,/storage/,/storage/,False
FMDBL,FMDBL,First Micro Finance Development Bank Ltd.,Microfinance src:Nepsealpha.com,stock,MICROFINANCE,/storage/stock-full-names/alpha-stocks/66e4090a03f111726220554.png,/storage/stock-full-names/alpha-stocks/66e4090a03f111726220554.png,True
FMDBLP,FMDBLP,First Micro Finance Development Bank Ltd. Promoter Share,Promoter Share src:Nepsealpha.com,stock,PROMOTSHARE,/storage/stock-full-names/March2022/ECcC4Oe6Wi4wRWwXvMBN.jpg,/storage/stock-full-names/March2022/ECcC4Oe6Wi4wRWwXvMBN.jpg,False
